"milieu","taille","pauvre","sexecm","agecm","diplômcm","cmanalphabe","cmalphabe","cm_prim","cm_coll","cm_secon","cm_univ","occup_cm","emcm","cscm","typlog","nbpiece","stocp","deptot","region","coeffmen","ident","trmo","deppc"
1,7,2,1,31,1120,0,0,1,0,0,0,1,1,0,3,1,3,33815,6,1296.09997558594,976,0,4830.71435546875
1,2,2,0,71,NA,1,0,0,0,0,0,1,0,0,3,1,3,36129,6,1032.19995117188,977,0,18064.5
1,1,2,1,41,1110,0,1,0,0,0,0,1,0,0,8,1,3,27874,6,1032.19995117188,978,0,27874
1,6,2,1,33,NA,0,0,1,0,0,0,1,0,1,3,3,3,13824,6,1219.40002441406,979,0,2304
1,1,2,1,46,NA,0,0,1,0,0,0,1,1,0,1,1,3,39708,6,1032.19995117188,980,0,39708
1,5,2,0,49,NA,0,0,1,0,0,0,0,0,1,1,2,3,12748,6,1188.19995117188,981,325,2549.60009765625
1,2,2,1,38,NA,1,0,0,0,0,0,1,1,0,2,1,3,86177,6,1188.19995117188,982,0,43088.5
1,7,2,0,48,NA,1,0,0,0,0,0,0,0,0,3,6,7,43728,6,1032.19995117188,983,0,6246.85693359375
1,10,1,1,79,NA,1,0,0,0,0,0,0,1,0,3,3,3,27142,6,1219.40002441406,984,0,2714.19995117188
1,6,2,1,44,NA,0,0,1,0,0,0,1,1,0,3,5,1,79365,6,1128.40002441406,985,0,13227.5
1,4,2,1,42,1110,0,0,1,0,0,0,0,1,0,3,1,1,57591,6,1160.90002441406,986,520,14397.75
1,7,2,1,34,NA,0,0,0,1,0,0,1,1,0,3,4,1,29315,6,1128.40002441406,987,0,4187.85693359375
1,3,2,0,41,NA,1,0,0,0,0,0,0,1,0,3,3,1,73289,6,1231.09997558594,988,0,24429.666015625
1,6,2,0,46,NA,0,0,0,1,0,0,0,0,1,3,2,3,137059,6,1231.09997558594,989,0,22843.166015625
1,2,2,1,28,1110,0,0,0,0,1,0,1,0,0,3,3,1,52717,6,1128.40002441406,990,0,26358.5
1,7,2,1,49,NA,0,0,0,0,1,0,1,1,1,3,2,3,43907,6,1231.09997558594,991,67.5999984741211,6272.4287109375
1,4,2,1,65,NA,1,0,0,0,0,0,1,1,0,3,2,3,21077,6,980.200012207031,992,0,5269.25
1,4,2,1,42,1110,0,0,0,0,0,1,0,1,1,3,2,3,44403,6,1160.90002441406,993,0,11100.75
1,6,2,1,44,NA,0,0,0,1,0,0,1,1,0,3,3,3,62685,6,1231.09997558594,994,0,10447.5
1,10,2,1,44,NA,0,0,1,0,0,0,1,1,0,3,3,1,43958,6,1128.40002441406,995,1131,4395.7998046875
1,6,2,0,56,NA,1,0,0,0,0,0,0,0,0,3,2,3,93905,6,980.200012207031,996,0,15650.8330078125
1,3,2,0,67,1110,1,0,0,0,0,0,0,0,0,3,3,1,90287,6,1201.19995117188,997,0,30095.666015625
1,4,2,1,41,NA,0,0,1,0,0,0,0,0,0,3,2,3,188130,6,1201.19995117188,998,0,47032.5
1,2,2,0,37,NA,1,0,0,0,0,0,1,0,0,3,1,3,33027,6,1201.19995117188,999,0,16513.5
1,2,2,0,68,1110,1,0,0,0,0,0,1,0,0,3,1,3,26124,6,1201.19995117188,1000,0,13062
1,3,2,1,30,NA,1,0,0,0,0,0,0,1,0,3,1,3,37249,6,1201.19995117188,1001,0,12416.3330078125
1,4,2,1,41,NA,0,0,0,1,0,0,1,1,1,3,2,3,36143,6,1391,1002,0,9035.75
1,8,2,1,50,NA,0,0,0,0,1,0,1,1,1,3,2,3,49580,6,1398.80004882812,1003,0,6197.5
1,5,2,1,52,NA,0,0,1,0,0,0,1,1,0,3,3,3,72612,6,1398.80004882812,1004,0,14522.400390625
1,6,2,1,56,NA,1,0,0,0,0,0,1,1,0,3,3,7,17116,6,1024.40002441406,1005,15600,2852.66674804688
1,5,2,0,70,2113,1,0,0,0,0,0,0,0,0,3,2,3,22706,6,1398.80004882812,1006,0,4541.2001953125
1,4,2,0,72,NA,1,0,0,0,0,0,0,0,0,1,3,3,35500,6,1024.40002441406,1007,0,8875
1,6,2,1,56,1120,0,0,0,1,0,0,1,1,1,1,2,3,57347,6,1201.19995117188,1008,0,9557.8330078125
1,3,2,1,48,NA,0,0,1,0,0,0,1,1,0,1,2,3,103085,6,1550.90002441406,1009,0,34361.66796875
1,4,2,1,42,NA,0,0,0,1,0,0,0,1,0,3,2,1,63637,6,1136.19995117188,1010,0,15909.25
1,7,2,1,74,1120,1,0,0,0,0,0,0,0,0,3,3,3,80362,6,1329.90002441406,1011,0,11480.2861328125
1,8,2,1,72,NA,1,0,0,0,0,0,1,1,0,3,3,1,17273,6,1550.90002441406,1012,0,2159.125
1,6,2,1,41,NA,0,0,0,0,1,0,1,1,0,3,2,3,77929,6,1136.19995117188,1013,0,12988.1669921875
1,2,2,0,61,1110,1,0,0,0,0,0,0,0,0,3,3,1,78961,6,1316.90002441406,1014,1300,39480.5
1,4,2,1,53,1110,0,0,1,0,0,0,1,1,1,3,2,3,41628,6,1550.90002441406,1015,0,10407
1,6,2,1,60,NA,0,0,0,1,0,0,1,1,1,3,2,3,59850,6,1540.5,1016,0,9975
1,6,2,0,47,1120,1,0,0,0,0,0,0,1,0,3,1,3,87811,6,1136.19995117188,1017,0,14635.1669921875
1,7,2,1,43,NA,0,1,0,0,0,0,1,1,0,3,2,3,32400,6,1550.90002441406,1018,0,4628.5712890625
1,4,2,0,38,NA,0,0,1,0,0,0,1,0,0,3,2,3,60751,6,1329.90002441406,1019,0,15187.75
1,6,2,1,49,NA,0,0,1,0,0,0,0,1,0,3,1,3,62696,6,1329.90002441406,1020,0,10449.3330078125
1,4,2,1,44,NA,0,0,1,0,0,0,1,1,0,3,2,3,20709,6,1578.19995117188,1021,0,5177.25
1,5,1,1,48,NA,0,0,1,0,0,0,1,1,1,3,1,3,160976,6,1362.40002441406,1022,0,32195.19921875
1,8,2,1,59,NA,0,0,1,0,0,0,0,1,1,3,2,3,22376,6,1587.30004882812,1023,0,2797
1,6,2,0,52,NA,1,0,0,0,0,0,0,0,0,3,2,3,30502,6,1362.40002441406,1024,0,5083.66650390625
1,11,2,1,46,NA,0,0,0,1,0,0,1,1,0,3,2,3,46779,6,1162.19995117188,1025,0,4252.63623046875
1,7,2,0,87,NA,1,0,0,0,0,0,0,0,0,3,2,3,69181,6,1587.30004882812,1026,0,9883
1,7,2,1,73,NA,1,0,0,0,0,0,0,1,0,3,3,3,26795,6,1578.19995117188,1027,0,3827.85717773438
1,5,2,1,51,NA,0,0,1,0,0,0,1,1,0,3,2,3,11014,6,1362.40002441406,1028,0,2202.80004882812
1,4,2,0,74,NA,1,0,0,0,0,0,0,0,0,3,1,3,33977,6,1162.19995117188,1029,0,8494.25
1,9,2,1,72,NA,1,0,0,0,0,0,0,1,0,3,3,1,99104,6,1587.30004882812,1030,0,11011.5556640625
1,12,2,0,55,NA,1,0,0,0,0,0,1,0,0,3,2,3,39789,6,1362.40002441406,1031,20475,3315.75
1,4,2,1,35,NA,0,0,0,0,1,0,1,1,1,0,2,7,33931,6,2141.10009765625,1032,0,8482.75
1,3,2,1,39,1120,0,0,0,0,1,0,0,1,1,0,2,7,65776,6,2141.10009765625,1033,0,21925.333984375
1,4,2,0,33,1110,0,0,0,0,1,0,0,0,0,1,5,1,44557,6,1058.19995117188,1034,0,11139.25
1,4,2,1,49,NA,0,0,0,0,1,0,0,1,1,1,5,1,22312,6,1218.09997558594,1035,0,5578
1,7,2,1,28,NA,0,0,0,0,1,0,1,0,0,0,3,1,85137,6,1218.09997558594,1036,0,12162.4287109375
1,4,2,0,56,NA,1,0,0,0,0,0,0,1,0,1,3,2,56949,6,1058.19995117188,1037,0,14237.25
1,7,2,1,35,NA,1,0,0,0,0,0,1,1,0,3,2,6,19115,6,1058.19995117188,1038,0,2730.71435546875
1,3,2,1,57,NA,0,0,0,0,1,0,1,1,1,0,4,1,23849,6,1366.30004882812,1039,0,7949.66650390625
1,4,2,1,44,NA,0,0,1,0,0,0,0,1,0,2,1,3,28900,6,1058.19995117188,1040,0,7225
1,9,2,0,69,NA,1,0,0,0,0,0,0,0,0,2,3,3,12076,6,1058.19995117188,1041,0,1341.77783203125
1,3,2,0,59,NA,1,0,0,0,0,0,1,0,0,2,1,3,32337,6,1218.09997558594,1042,0,10779
1,7,2,1,51,1110,0,0,1,0,0,0,1,1,1,2,3,3,101404,6,1329.90002441406,1043,0,14486.2861328125
1,4,2,0,63,NA,0,0,1,0,0,0,0,0,0,1,2,3,163954,6,887.900024414062,1044,0,40988.5
1,5,2,1,46,NA,0,0,0,0,0,1,1,1,1,1,3,3,21244,6,1188.19995117188,1045,0,4248.7998046875
1,1,2,0,72,NA,1,0,0,0,0,0,0,0,1,1,2,7,56116,6,1188.19995117188,1046,0,56116
1,6,2,1,48,NA,0,0,0,1,0,0,0,1,1,1,3,3,33678,6,1625,1047,455,5613
1,5,2,1,55,NA,0,0,0,1,0,0,1,1,1,1,6,1,39407,6,1625,1048,0,7881.39990234375
1,8,2,1,73,NA,1,0,0,0,0,0,0,1,1,3,6,1,89304,6,1625,1049,0,11163
1,3,2,1,36,NA,0,0,0,0,1,0,1,1,1,1,3,3,28793,6,1393.59997558594,1050,0,9597.6669921875
1,5,2,1,40,1120,0,0,1,0,0,0,1,1,1,1,2,3,112902,6,1393.59997558594,1051,0,22580.400390625
1,7,2,1,58,NA,0,0,0,1,0,0,1,1,1,3,3,1,75373,6,1613.30004882812,1052,8190,10767.5712890625
1,4,2,1,43,NA,0,1,0,0,0,0,1,1,1,3,2,3,61010,6,1188.19995117188,1053,0,15252.5
1,7,2,1,28,NA,0,0,0,1,0,0,1,0,0,3,3,3,50452,6,1393.59997558594,1054,0,7207.4287109375
1,5,2,1,60,3120,0,1,0,0,0,0,0,1,0,3,4,1,81049,6,1456,1055,0,16209.7998046875
1,3,2,1,62,NA,1,0,0,0,0,0,0,1,0,3,2,1,24142,6,1456,1056,0,8047.33349609375
1,4,2,1,41,3124,0,0,1,0,0,0,1,1,0,3,1,7,22284,6,1064.69995117188,1057,0,5571
1,6,2,1,63,1120,0,1,0,0,0,0,0,1,0,3,5,2,64701,6,1456,1058,0,10783.5
1,3,2,1,32,1120,1,0,0,0,0,0,1,1,0,3,1,1,101690,6,1250.59997558594,1059,0,33896.66796875
1,4,1,1,45,1110,1,0,0,0,0,0,1,1,0,3,3,1,37305,6,1064.69995117188,1060,0,9326.25
1,3,1,0,38,NA,1,0,0,0,0,0,0,1,0,3,2,1,40436,6,1064.69995117188,1061,0,13478.6669921875
1,5,2,1,37,1110,0,0,1,0,0,0,0,1,0,3,1,1,37541,6,1456,1062,0,7508.2001953125
1,5,2,1,39,2110,0,0,0,0,1,0,0,1,1,3,1,1,23069,6,1064.69995117188,1063,0,4613.7998046875
1,8,2,1,34,NA,1,0,0,0,0,0,1,1,0,3,3,2,51357,6,1456,1064,0,6419.625
1,2,2,1,36,NA,0,0,0,1,0,0,1,1,0,3,1,3,42579,6,1456,1065,0,21289.5
1,3,1,1,70,1110,1,0,0,0,0,0,0,1,0,3,1,1,25946,6,1446.90002441406,1066,0,8648.6669921875
1,4,2,1,31,2122,1,0,0,0,0,0,0,1,0,3,1,1,19702,6,1531.40002441406,1067,0,4925.5
1,5,2,0,52,NA,1,0,0,0,0,0,0,0,0,3,2,7,53481,6,1531.40002441406,1068,0,10696.2001953125
1,6,2,0,51,NA,1,0,0,0,0,0,0,0,0,3,1,3,73605,6,1531.40002441406,1069,0,12267.5
1,5,2,1,37,1110,0,0,1,0,0,0,1,0,0,3,2,1,41828,6,1670.5,1070,0,8365.599609375
1,11,2,1,57,NA,1,0,0,0,0,0,1,1,1,3,2,1,15911,6,1531.40002441406,1071,0,1446.45458984375
1,11,2,1,63,NA,1,0,0,0,0,0,0,1,1,3,3,1,61850,6,1531.40002441406,1072,0,5622.72705078125
1,5,2,1,49,1110,0,0,0,0,0,1,1,1,1,3,2,3,64654,6,1574.30004882812,1073,0,12930.7998046875
1,3,2,1,47,NA,1,0,0,0,0,0,1,1,0,3,1,3,43237,6,1329.90002441406,1074,0,14412.3330078125
1,4,2,0,49,NA,1,0,0,0,0,0,1,0,0,3,3,1,56621,6,1574.30004882812,1075,0,14155.25
1,2,2,0,64,NA,1,0,0,0,0,0,0,0,0,3,3,1,59834,6,1329.90002441406,1076,0,29917
1,4,2,1,38,NA,0,0,0,0,0,1,1,1,1,3,3,3,91830,6,1574.30004882812,1077,1300,22957.5
1,7,2,1,30,NA,0,0,0,1,0,0,1,0,1,1,2,1,86265,6,1574.30004882812,1078,0,12323.5712890625
1,5,2,1,40,NA,0,1,0,0,0,0,1,1,0,1,3,1,18554,6,1588.59997558594,1079,0,3710.80004882812
1,2,2,1,62,NA,0,1,0,0,0,0,0,1,1,3,2,3,159041,6,1497.59997558594,1080,0,79520.5
1,4,2,1,39,NA,0,0,0,1,0,0,1,1,0,3,3,7,67347,6,1588.59997558594,1081,0,16836.75
1,9,2,1,70,1120,1,0,0,0,0,0,0,1,0,3,6,3,38345,6,1457.30004882812,1082,0,4260.5556640625
1,6,2,1,54,NA,0,0,1,0,0,0,0,1,1,3,2,3,66483,6,1457.30004882812,1083,0,11080.5
1,8,2,0,50,NA,1,0,0,0,0,0,0,0,0,3,3,3,60438,6,1263.59997558594,1084,0,7554.75
1,3,2,1,41,NA,0,0,0,0,1,0,1,1,1,3,2,3,53390,6,1588.59997558594,1085,0,17796.666015625
1,5,2,1,34,1120,0,0,0,0,1,0,1,1,0,3,2,3,91429,6,1588.59997558594,1086,0,18285.80078125
1,6,2,1,45,NA,0,0,0,0,1,0,0,1,0,3,3,3,49073,6,1263.59997558594,1087,0,8178.83349609375
1,10,2,0,63,NA,1,0,0,0,0,0,1,0,0,3,2,3,21477,6,1588.59997558594,1088,0,2147.69995117188
1,15,2,0,62,NA,1,0,0,0,0,0,0,0,0,3,5,3,75721,6,1263.59997558594,1089,0,5048.06689453125
1,3,2,1,54,NA,1,0,0,0,0,0,1,1,0,3,1,3,97317,6,1428.69995117188,1090,0,32439
1,12,2,1,76,1110,0,1,0,0,0,0,0,1,0,3,6,1,52444,6,1051.69995117188,1091,0,4370.33349609375
1,3,2,1,44,NA,0,0,1,0,0,0,1,1,0,3,2,3,21760,6,1235,1092,9750,7253.33349609375
1,2,2,1,31,NA,0,0,0,0,1,0,1,1,0,3,2,3,41887,6,1437.80004882812,1093,0,20943.5
1,9,2,1,64,NA,1,0,0,0,0,0,0,1,0,3,2,1,59385,6,1235,1094,0,6598.33349609375
1,2,2,0,44,NA,0,0,0,0,1,0,0,0,0,3,2,3,43816,6,1235,1095,0,21908
1,6,2,1,40,NA,0,1,0,0,0,0,1,1,0,3,3,3,54974,6,1437.80004882812,1096,0,9162.3330078125
1,12,2,1,76,NA,0,1,0,0,0,0,1,1,0,3,8,1,79387,6,1051.69995117188,1097,0,6615.58349609375
1,7,2,1,73,NA,1,0,0,0,0,0,0,1,0,3,3,1,63179,6,1235,1098,4680,9025.5712890625
1,5,2,1,48,NA,0,0,0,1,0,0,1,1,1,3,1,3,51480,6,1235,1099,0,10296
1,5,2,1,59,NA,0,0,0,1,0,0,1,1,1,3,3,3,38542,6,1235,1100,0,7708.39990234375
1,7,2,1,44,NA,0,0,1,0,0,0,1,1,0,3,3,7,61053,6,1235,1101,0,8721.857421875
1,3,2,1,70,1110,0,0,1,0,0,0,0,1,1,3,3,1,48272,6,668.200012207031,1102,0,16090.6669921875
1,7,2,1,78,NA,1,0,0,0,0,0,0,1,0,1,4,1,51840,6,572,1103,0,7405.71435546875
1,9,2,1,35,3124,0,0,1,0,0,0,0,1,0,1,4,1,114389,6,668.200012207031,1104,0,12709.888671875
1,7,2,1,37,NA,0,0,0,0,1,0,1,1,0,1,4,1,26633,6,572,1105,0,3804.71435546875
1,8,2,1,47,NA,0,0,0,1,0,0,0,1,0,1,4,1,90175,6,572,1106,0,11271.875
1,7,2,1,43,NA,0,0,0,0,1,0,1,1,1,1,3,1,36486,6,488.799987792969,1107,0,5212.28564453125
1,4,2,1,47,NA,0,0,0,0,0,1,1,1,1,1,3,1,110759,6,488.799987792969,1108,0,27689.75
1,6,2,1,38,NA,1,0,0,0,0,0,1,1,1,1,3,2,39694,6,663,1109,0,6615.66650390625
1,5,2,1,39,NA,0,0,0,0,0,1,1,1,1,1,3,1,34286,6,572,1110,0,6857.2001953125
1,4,2,0,48,NA,1,0,0,0,0,0,1,0,0,1,3,1,23631,6,663,1111,0,5907.75
1,11,2,1,54,1110,1,0,0,0,0,0,1,1,1,1,3,1,65005,6,572,1112,0,5909.54541015625
1,3,2,1,43,NA,0,0,0,0,1,0,1,1,1,1,3,1,64866,6,572,1113,0,21622
1,6,2,1,43,NA,1,0,0,0,0,0,1,1,0,3,2,3,7849,6,1059.5,1114,0,1308.16662597656
1,3,2,1,32,NA,1,0,0,0,0,0,1,1,0,3,1,3,148878,6,1059.5,1115,0,49626
1,5,2,1,36,2122,1,0,0,0,0,0,1,1,0,3,1,7,27998,6,1059.5,1116,0,5599.60009765625
1,7,2,1,45,NA,0,0,0,0,1,0,1,1,1,3,3,1,53134,6,904.799987792969,1117,0,7590.5712890625
1,6,2,1,44,1110,0,0,1,0,0,0,1,1,1,3,2,7,24680,6,1059.5,1118,0,4113.33349609375
1,2,2,0,35,NA,1,0,0,0,0,0,0,1,0,3,2,3,35216,6,1059.5,1119,0,17608
1,5,2,1,31,NA,0,0,0,0,1,0,1,1,0,3,3,3,59089,6,1059.5,1120,0,11817.7998046875
1,6,2,1,40,NA,1,0,0,0,0,0,1,1,0,3,1,3,29913,6,1059.5,1121,0,4985.5
1,6,2,1,51,NA,0,0,0,1,0,0,1,1,0,3,3,1,99447,6,904.799987792969,1122,0,16574.5
1,4,2,1,35,NA,0,0,1,0,0,0,1,1,0,3,2,3,57375,6,1059.5,1123,3250,14343.75
1,3,2,1,34,1110,1,0,0,0,0,0,1,1,0,3,2,1,49783,6,1235,1124,0,16594.333984375
1,4,2,0,56,NA,0,0,0,1,0,0,1,0,1,3,3,1,85712,6,904.799987792969,1125,0,21428
1,6,2,1,79,NA,1,0,0,0,0,0,0,1,0,5,2,1,24931,6,1099.80004882812,1126,0,4155.16650390625
1,10,2,1,59,1120,1,0,0,0,0,0,0,1,0,5,2,1,186350,6,937.299987792969,1127,0,18635
1,5,2,0,47,NA,0,0,1,0,0,0,0,1,0,5,1,1,19372,6,1099.80004882812,1128,0,3874.39990234375
1,1,2,0,90,NA,1,0,0,0,0,0,0,0,0,5,1,1,36126,6,937.299987792969,1129,0,36126
1,6,2,1,50,NA,1,0,0,0,0,0,0,1,0,5,2,1,110449,6,937.299987792969,1130,0,18408.166015625
1,3,1,1,71,NA,1,0,0,0,0,0,1,1,0,5,2,1,80519,6,1099.80004882812,1131,7800,26839.666015625
1,7,2,1,41,NA,0,0,0,1,0,0,1,1,1,5,2,1,56082,6,937.299987792969,1132,650,8011.71435546875
1,7,1,0,59,NA,1,0,0,0,0,0,0,0,0,5,2,1,62686,6,1281.80004882812,1133,0,8955.142578125
1,6,2,1,69,1110,1,0,0,0,0,0,0,1,0,5,2,1,45733,6,937.299987792969,1134,0,7622.16650390625
1,6,2,1,39,1110,0,0,0,1,0,0,1,1,0,5,2,1,64759,6,937.299987792969,1135,0,10793.1669921875
1,5,2,0,42,NA,1,0,0,0,0,0,1,1,0,5,3,1,48926,6,1099.80004882812,1136,0,9785.2001953125
1,6,2,0,42,NA,0,0,0,1,0,0,1,1,0,5,2,1,20840,6,1281.80004882812,1137,0,3473.33325195312
1,4,2,0,46,NA,1,0,0,0,0,0,0,1,0,3,2,1,37416,6,1202.5,1138,0,9354
1,2,2,0,69,NA,1,0,0,0,0,0,0,0,0,3,4,1,32688,6,1346.80004882812,1139,0,16344
1,5,2,1,42,1120,1,0,0,0,0,0,1,1,0,3,1,3,49926,6,1309.09997558594,1140,0,9985.2001953125
1,5,2,1,88,1120,1,0,0,0,0,0,0,1,1,3,3,1,69161,6,1043.90002441406,1141,92.3000030517578,13832.2001953125
1,4,2,0,42,NA,1,0,0,0,0,0,1,1,0,3,1,3,67770,6,1202.5,1142,0,16942.5
1,14,2,1,93,NA,1,0,0,0,0,0,0,1,0,3,4,1,20039,6,1346.80004882812,1143,0,1431.35717773438
1,2,2,1,44,NA,0,0,0,1,0,0,1,1,1,3,2,1,60223,6,1233.69995117188,1144,0,30111.5
1,10,2,1,77,1110,1,0,0,0,0,0,0,1,0,3,6,1,65167,6,1043.90002441406,1145,0,6516.7001953125
1,1,2,1,62,1110,1,0,0,0,0,0,0,0,1,3,1,1,50156,6,1309.09997558594,1146,0,50156
1,1,2,0,63,1110,1,0,0,0,0,0,0,0,0,3,3,7,16724,6,1043.90002441406,1147,0,16724
1,4,2,1,59,NA,1,0,0,0,0,0,1,1,0,3,2,1,84397,6,1202.5,1148,0,21099.25
1,4,2,1,57,NA,0,0,1,0,0,0,0,1,0,3,1,1,43064,6,1233.69995117188,1149,403,10766
1,5,2,1,77,1110,1,0,0,0,0,0,1,1,0,3,2,3,19601,6,1014,1150,0,3920.19995117188
1,6,2,1,75,NA,1,0,0,0,0,0,0,0,1,3,2,1,58459,6,1201.19995117188,1151,0,9743.1669921875
1,6,2,1,63,NA,1,0,0,0,0,0,0,1,0,3,3,1,85180,6,1014,1152,0,14196.6669921875
1,8,2,1,63,NA,1,0,0,0,0,0,0,1,0,3,2,3,82964,6,1168.69995117188,1153,0,10370.5
1,8,2,1,72,NA,1,0,0,0,0,0,0,1,1,3,5,1,39711,6,1014,1154,0,4963.875
1,6,2,1,41,NA,0,0,1,0,0,0,1,1,1,3,1,3,144186,6,1201.19995117188,1155,0,24031
1,9,2,1,63,1110,0,0,0,1,0,0,0,1,1,3,4,1,42775,6,1014,1156,0,4752.77783203125
1,8,2,0,47,NA,0,0,1,0,0,0,1,1,0,3,2,3,42657,6,1014,1157,117,5332.125
1,3,2,1,67,2110,0,1,0,0,0,0,0,1,0,3,2,3,36309,6,1168.69995117188,1158,0,12103
1,9,2,1,70,1110,1,0,0,0,0,0,0,1,0,3,3,1,66461,6,1168.69995117188,1159,0,7384.5556640625
1,3,2,0,56,NA,0,0,1,0,0,0,0,0,0,3,3,1,102462,6,1274,1160,0,34154
1,6,2,1,52,NA,1,0,0,0,0,0,1,1,1,3,2,3,41400,6,1168.69995117188,1161,0,6900
1,7,2,1,61,NA,1,0,0,0,0,0,0,1,0,5,3,8,21572,6,1089.40002441406,1162,0,3081.71435546875
1,16,2,1,77,1110,1,0,0,0,0,0,0,1,0,5,5,1,18869,6,1188.19995117188,1163,0,1179.3125
1,7,2,1,25,NA,0,0,1,0,0,0,1,1,0,5,4,1,25710,6,1089.40002441406,1164,0,3672.85717773438
1,7,2,1,36,NA,0,0,0,0,1,0,1,1,0,5,3,8,20906,6,1119.30004882812,1165,0,2986.57153320312
1,2,2,1,55,NA,1,0,0,0,0,0,1,1,0,5,2,8,32927,6,1089.40002441406,1166,0,16463.5
1,1,2,1,33,1120,0,0,0,0,0,1,0,0,0,5,1,8,33552,6,1188.19995117188,1167,0,33552
1,10,2,1,67,1110,1,0,0,0,0,0,0,1,1,5,2,8,57561,6,1089.40002441406,1168,0,5756.10009765625
1,8,2,1,64,NA,1,0,0,0,0,0,0,1,0,5,2,8,86855,6,1089.40002441406,1169,0,10856.875
1,5,2,0,42,2115,1,0,0,0,0,0,1,0,0,5,4,8,17441,6,1119.30004882812,1170,0,3488.19995117188
1,6,2,1,50,NA,0,0,0,1,0,0,1,1,1,5,2,8,46966,6,945.099975585938,1171,0,7827.66650390625
1,4,2,0,72,NA,1,0,0,0,0,0,0,0,0,5,2,8,39635,6,1119.30004882812,1172,0,9908.75
1,7,2,1,70,NA,0,1,0,0,0,0,0,1,0,5,3,8,100555,6,1089.40002441406,1173,0,14365
1,4,2,1,73,1110,1,0,0,0,0,0,1,1,0,1,3,7,53532,6,1362.40002441406,1174,0,13383
1,7,2,1,50,1120,0,0,0,0,0,1,1,1,1,1,3,3,25341,6,1063.40002441406,1175,0,3620.14282226562
1,3,2,1,41,1110,0,0,0,1,0,0,1,1,0,0,1,7,354080,6,924.299987792969,1176,0,118026.6640625
1,2,2,1,46,NA,0,0,0,1,0,0,1,1,1,1,2,3,82639,6,1092,1177,5200,41319.5
1,5,2,0,73,NA,1,0,0,0,0,0,0,0,0,1,4,1,28956,6,1092,1178,0,5791.2001953125
1,5,2,1,48,3120,0,0,0,0,0,1,1,1,1,1,4,3,22617,6,1159.59997558594,1179,0,4523.39990234375
1,6,2,1,45,1120,0,0,0,0,1,0,1,1,0,1,4,1,232878,6,1092,1180,0,38813
1,5,2,1,57,1110,0,0,1,0,0,0,1,1,0,1,3,3,61977,6,924.299987792969,1181,13650,12395.400390625
1,6,2,1,47,NA,0,0,1,0,0,0,1,1,0,0,4,3,123262,6,1159.59997558594,1182,0,20543.666015625
1,4,2,1,45,NA,0,0,1,0,0,0,1,1,1,1,1,6,53678,6,1063.40002441406,1183,46800,13419.5
1,4,2,1,34,1110,0,0,0,0,0,1,1,1,0,1,2,3,26558,6,1092,1184,0,6639.5
1,4,2,0,68,NA,1,0,0,0,0,0,0,0,0,3,3,7,12488,6,924.299987792969,1185,0,3122
1,9,2,1,68,NA,0,1,0,0,0,0,0,1,0,3,4,7,23464,6,924.299987792969,1186,0,2607.11108398438
1,8,2,0,50,1120,1,0,0,0,0,0,0,0,1,3,3,7,27566,6,1375.40002441406,1187,0,3445.75
1,9,2,1,47,NA,0,0,1,0,0,0,0,1,1,3,4,7,79214,6,1067.30004882812,1188,0,8801.5556640625
1,5,2,1,71,2113,0,0,1,0,0,0,1,1,1,3,4,7,146503,6,1261,1189,0,29300.599609375
1,12,1,1,80,NA,1,0,0,0,0,0,0,1,1,3,3,7,27468,6,1067.30004882812,1190,0,2289
1,8,2,1,58,4711,0,1,0,0,0,0,1,1,1,3,2,7,34129,6,1228.5,1191,39000,4266.125
1,6,2,0,55,NA,1,0,0,0,0,0,0,1,1,3,3,7,46606,6,1228.5,1192,0,7767.66650390625
1,8,2,1,69,1110,0,1,0,0,0,0,0,1,1,3,3,7,61475,6,1228.5,1193,0,7684.375
1,6,2,1,81,NA,1,0,0,0,0,0,0,1,1,3,3,7,105130,6,1261,1194,56160,17521.666015625
1,4,2,0,60,NA,1,0,0,0,0,0,0,0,0,3,3,7,15519,6,1228.5,1195,0,3879.75
1,10,2,1,66,NA,0,1,0,0,0,0,1,1,1,3,3,7,67281,6,1261,1196,0,6728.10009765625
1,6,2,1,50,NA,0,0,0,0,0,0,1,1,0,1,3,3,126666,6,1261,1197,0,21111
1,3,2,0,45,NA,1,0,0,0,0,0,0,0,0,1,3,3,194789,6,1228.5,1198,0,64929.66796875
1,3,2,0,60,NA,1,0,0,0,0,0,0,0,1,1,3,1,99452,6,1450.80004882812,1199,0,33150.66796875
1,6,2,1,56,4338,0,0,0,0,0,0,1,1,1,1,3,3,74814,6,1246.69995117188,1200,0,12469
1,4,2,1,36,NA,0,0,0,0,1,0,1,0,1,1,2,3,37580,6,1062.09997558594,1201,0,9395
1,3,2,1,40,NA,0,0,0,1,0,0,1,1,1,1,3,3,36703,6,1246.69995117188,1202,0,12234.3330078125
1,5,2,1,44,NA,0,0,0,0,1,0,1,1,0,1,2,1,58606,6,1450.80004882812,1203,0,11721.2001953125
1,3,2,1,41,NA,0,0,1,0,0,0,1,1,0,1,3,1,78385,6,1062.09997558594,1204,0,26128.333984375
1,2,2,1,33,NA,0,0,0,1,0,0,1,1,0,1,3,7,315662,6,1062.09997558594,1205,0,157831
1,5,2,0,64,NA,1,0,0,0,0,0,0,0,0,1,2,3,65314,6,1450.80004882812,1206,0,13062.7998046875
